,Method,Parameter,Signal_id,Repetition,-5,0,10,20
4000,brevdo_method,"((), {})",HermiteFunction,0,0.6978590119753241,0.7674641974314201,0.773682026557663,0.7282381571899745
4001,brevdo_method,"((), {})",HermiteFunction,1,0.6641806842299574,0.782060187519877,0.7047596667405848,0.7731058738326257
4002,brevdo_method,"((), {})",HermiteFunction,2,0.5822109537788929,0.6509687217503823,0.6827332255596591,0.755032250742614
4003,brevdo_method,"((), {})",HermiteFunction,3,0.5276987321799651,0.6639722407670942,0.7460242893234199,0.7672767135929092
4004,brevdo_method,"((), {})",HermiteFunction,4,0.5347384850894474,0.6288934339559754,0.7073161449453568,0.7466354640254055
4005,brevdo_method,"((), {})",HermiteFunction,5,0.5505890837129472,0.6263480764021166,0.7272650244425494,0.6903624288497817
4006,brevdo_method,"((), {})",HermiteFunction,6,0.5681878095247637,0.6005009188849613,0.7490541563573084,0.7152874951168067
4007,brevdo_method,"((), {})",HermiteFunction,7,0.5839198206165158,0.637976972536833,0.7758605536618179,0.7367732965753905
4008,brevdo_method,"((), {})",HermiteFunction,8,0.46797350767558266,0.6623761665894617,0.749864070981399,0.7480657109429848
4009,brevdo_method,"((), {})",HermiteFunction,9,0.46948074595177314,0.5801972917278011,0.6181233375653048,0.6523995869688108
4010,brevdo_method,"((), {})",HermiteFunction,10,0.5397387717316164,0.7203047559615834,0.6931440478429586,0.6938795483029686
4011,brevdo_method,"((), {})",HermiteFunction,11,0.5811700048897315,0.658898201608553,0.6637779439550734,0.7286203858017635
4012,brevdo_method,"((), {})",HermiteFunction,12,0.4687417723203863,0.6292040340135441,0.7481559079034477,0.7323084064704298
4013,brevdo_method,"((), {})",HermiteFunction,13,0.6116920213202034,0.6786801903763072,0.7722710426434695,0.7433503837820633
4014,brevdo_method,"((), {})",HermiteFunction,14,0.5492126292105171,0.6655700221860826,0.7097471941586972,0.7106311695249268
4015,brevdo_method,"((), {})",HermiteFunction,15,0.610746414548696,0.7084333149820424,0.7631257468158953,0.7389293891561751
4016,brevdo_method,"((), {})",HermiteFunction,16,0.6560256962593692,0.776087549831646,0.8079695095538199,0.6668766827318144
4017,brevdo_method,"((), {})",HermiteFunction,17,0.4848904584927316,0.5586805358675759,0.7163388586786191,0.7645894718977843
4018,brevdo_method,"((), {})",HermiteFunction,18,0.4148520566813703,0.6023556964381901,0.6883534678130717,0.7190198714031542
4019,brevdo_method,"((), {})",HermiteFunction,19,0.6787458353617112,0.7533193829085348,0.7958871213826045,0.7572428860382905
4020,brevdo_method,"((), {})",HermiteFunction,20,0.32229224853577393,0.7423007814508651,0.7087190449449973,0.6965657316785011
4021,brevdo_method,"((), {})",HermiteFunction,21,0.6270185510520904,0.46981870848674795,0.7881510174997726,0.7188652331839758
4022,brevdo_method,"((), {})",HermiteFunction,22,0.6631823772203869,0.7045228544949601,0.7266485737036301,0.7562090715880838
4023,brevdo_method,"((), {})",HermiteFunction,23,0.5599711569145589,0.6664562667702079,0.6782859905623001,0.6801511483894621
4024,brevdo_method,"((), {})",HermiteFunction,24,0.5556445957063946,0.6534529928214239,0.7003331414555175,0.7341177421470654
4025,brevdo_method,"((), {})",HermiteFunction,25,0.4815003291919575,0.6198235869886326,0.7163382184567529,0.7276070795405675
4026,brevdo_method,"((), {})",HermiteFunction,26,0.5638540132876159,0.6230052258850856,0.746154718490271,0.6864992200080899
4027,brevdo_method,"((), {})",HermiteFunction,27,0.5984100297047682,0.6522592688297942,0.7306603513554619,0.6822613692089288
4028,brevdo_method,"((), {})",HermiteFunction,28,0.6325189870960256,0.6848687487424017,0.7914495985793787,0.7511009472549777
4029,brevdo_method,"((), {})",HermiteFunction,29,0.47175313675105246,0.6361507145163863,0.7103205698308113,0.7423417963279866
4030,brevdo_method,"((), {})",HermiteFunction,30,0.5186277899192291,0.7418464878910465,0.7495651405955257,0.7767924942987102
4031,brevdo_method,"((), {})",HermiteFunction,31,0.654513743791365,0.7360506723999753,0.7492566701539415,0.7781156373262293
4032,brevdo_method,"((), {})",HermiteFunction,32,0.6587134717419049,0.7574246122189232,0.7757815427407091,0.7182574533728694
4033,brevdo_method,"((), {})",HermiteFunction,33,0.5538547737218352,0.6744326560667804,0.7025464284505535,0.7662676893853222
4034,brevdo_method,"((), {})",HermiteFunction,34,0.5895323450968774,0.7292423162431892,0.8024044057572913,0.7310924153335602
4035,brevdo_method,"((), {})",HermiteFunction,35,0.5635018853900954,0.6815881243044627,0.7836559902076998,0.7546656552547556
4036,brevdo_method,"((), {})",HermiteFunction,36,0.6005341269504157,0.7111546405361593,0.7905542882999725,0.7435479590247753
4037,brevdo_method,"((), {})",HermiteFunction,37,0.6410395153070598,0.736821256015463,0.7576891391530374,0.7578676613597596
4038,brevdo_method,"((), {})",HermiteFunction,38,0.5682789667645234,0.6613365324740719,0.765755304051293,0.7331444743327182
4039,brevdo_method,"((), {})",HermiteFunction,39,0.5592730969925523,0.6529252455810266,0.8045260476601335,0.7702341990651345
4040,brevdo_method,"((), {})",HermiteFunction,40,0.4557074126316436,0.597819629754437,0.6616763927844307,0.7223486372124468
4041,brevdo_method,"((), {})",HermiteFunction,41,0.6336759851633161,0.746174973206752,0.7701363712489577,0.7268573580366944
4042,brevdo_method,"((), {})",HermiteFunction,42,0.4470162643492079,0.7118074733032669,0.751005754499703,0.7339006009080518
4043,brevdo_method,"((), {})",HermiteFunction,43,0.6074427899756978,0.6528674330322655,0.8119666253261809,0.7866389216793199
4044,brevdo_method,"((), {})",HermiteFunction,44,0.5795469893269732,0.6719318239966874,0.7753762011017713,0.7623680079487088
4045,brevdo_method,"((), {})",HermiteFunction,45,0.5371091112965389,0.7670185283115553,0.6787877879720939,0.7734952260544428
4046,brevdo_method,"((), {})",HermiteFunction,46,0.4488085710535899,0.7546553301703836,0.7317310105727834,0.7441737471465945
4047,brevdo_method,"((), {})",HermiteFunction,47,0.6389475601045357,0.7359779482920078,0.7241017567986255,0.6587507318994782
4048,brevdo_method,"((), {})",HermiteFunction,48,0.598250271717494,0.7013734045765572,0.759614705722601,0.7279980644291062
4049,brevdo_method,"((), {})",HermiteFunction,49,0.5875338172410987,0.7732702365242627,0.73920399289773,0.7366375365339815
4050,brevdo_method,"((), {})",HermiteFunction,50,0.5641560418105733,0.761620859675073,0.6528541295121135,0.7481764125662053
4051,brevdo_method,"((), {})",HermiteFunction,51,0.634734121656608,0.7371515857085971,0.7409743314910543,0.710054318704022
4052,brevdo_method,"((), {})",HermiteFunction,52,0.5636992628338446,0.7097667552841129,0.7502168459053754,0.7528841619088719
4053,brevdo_method,"((), {})",HermiteFunction,53,0.62598536287799,0.7187101703743078,0.7252999296371666,0.7167673087643994
4054,brevdo_method,"((), {})",HermiteFunction,54,0.5886421233004234,0.6994548120253964,0.6972862959534332,0.7271214167881919
4055,brevdo_method,"((), {})",HermiteFunction,55,0.6022266517587647,0.7429279616014552,0.7740227725825023,0.7345170788282432
4056,brevdo_method,"((), {})",HermiteFunction,56,0.6110811115786667,0.749399988965311,0.7572823002224719,0.744146953396612
4057,brevdo_method,"((), {})",HermiteFunction,57,0.5313514940763581,0.6634530189980311,0.714585031172603,0.7548730533082099
4058,brevdo_method,"((), {})",HermiteFunction,58,0.5765168406975687,0.6826247385951355,0.7442964243155621,0.73578420959366
4059,brevdo_method,"((), {})",HermiteFunction,59,0.6926422297971719,0.7798007323574772,0.7774046597433432,0.6874488647795566
4060,brevdo_method,"((), {})",HermiteFunction,60,0.4416921680281807,0.7380208964654494,0.7104676939127779,0.7525990645932907
4061,brevdo_method,"((), {})",HermiteFunction,61,0.5669055543864662,0.7019925358972023,0.7700815697415294,0.7562966196634372
4062,brevdo_method,"((), {})",HermiteFunction,62,0.582500035291035,0.6810716852112344,0.7439446424494649,0.7109037833806575
4063,brevdo_method,"((), {})",HermiteFunction,63,0.6031635367717713,0.7085558824291679,0.7520624205664621,0.7221307303734693
4064,brevdo_method,"((), {})",HermiteFunction,64,0.5101939938692791,0.7014278522662158,0.7499739942251384,0.6341096811011235
4065,brevdo_method,"((), {})",HermiteFunction,65,0.6052595319301677,0.7368948541679056,0.7413423927946027,0.7573937345615186
