,Method,Parameter,Signal_id,Repetition,0,10,20,30
3550,dt,{'LB': 1.0},Signal1,0,83.88195925523182,86.73836752142613,86.73836752142613,86.73836752142613
3551,dt,{'LB': 1.0},Signal1,1,86.09526570322377,86.73836752142613,86.73836752142613,86.73836752142613
3552,dt,{'LB': 1.0},Signal1,2,86.73836752142613,86.73836752142613,86.73836752142613,86.73836752142613
3553,dt,{'LB': 1.0},Signal1,3,86.73836752142613,86.73836752142613,86.73836752142613,86.73836752142613
3554,dt,{'LB': 1.0},Signal1,4,82.63371799234825,86.73836752142613,86.73836752142613,86.73836752142613
3555,dt,{'LB': 1.0},Signal1,5,84.01958096748928,86.73836752142613,86.73836752142613,86.73836752142613
3556,dt,{'LB': 1.0},Signal1,6,84.63834414989458,86.73836752142613,86.73836752142613,86.73836752142613
3557,dt,{'LB': 1.0},Signal1,7,86.73836752142613,86.73836752142613,86.73836752142613,86.73836752142613
3558,dt,{'LB': 1.0},Signal1,8,85.17270972106849,86.73836752142613,86.73836752142613,86.73836752142613
3559,dt,{'LB': 1.0},Signal1,9,84.19844515263283,86.73836752142613,86.73836752142613,86.73836752142613
3560,dt,{'LB': 1.0},Signal1,10,86.30046725939403,86.73836752142613,86.73836752142613,86.73836752142613
3561,dt,{'LB': 1.0},Signal1,11,81.91205747052689,86.73836752142613,86.73836752142613,86.73836752142613
3562,dt,{'LB': 1.0},Signal1,12,86.73836752142613,86.73836752142613,86.73836752142613,86.73836752142613
3563,dt,{'LB': 1.0},Signal1,13,86.06458086193291,86.73836752142613,86.73836752142613,86.73836752142613
3564,dt,{'LB': 1.0},Signal1,14,85.67220130294821,86.73836752142613,86.73836752142613,86.73836752142613
3565,dt,{'LB': 1.0},Signal1,15,86.73836752142613,86.73836752142613,86.73836752142613,86.73836752142613
3566,dt,{'LB': 1.0},Signal1,16,86.73836752142613,86.73836752142613,86.73836752142613,86.73836752142613
3567,dt,{'LB': 1.0},Signal1,17,84.10375869024247,86.73836752142613,86.73836752142613,86.73836752142613
3568,dt,{'LB': 1.0},Signal1,18,86.73836752142613,86.73836752142613,86.73836752142613,86.73836752142613
3569,dt,{'LB': 1.0},Signal1,19,85.74817754484988,86.73836752142613,86.73836752142613,86.73836752142613
3570,dt,{'LB': 1.0},Signal1,20,85.6131840361868,86.73836752142613,86.73836752142613,86.73836752142613
3571,dt,{'LB': 1.0},Signal1,21,86.17192745566336,86.73836752142613,86.73836752142613,86.73836752142613
3572,dt,{'LB': 1.0},Signal1,22,85.83745940230166,86.73836752142613,86.73836752142613,86.73836752142613
3573,dt,{'LB': 1.0},Signal1,23,86.73836752142613,86.73836752142613,86.73836752142613,86.73836752142613
3574,dt,{'LB': 1.0},Signal1,24,85.20799581380035,86.73836752142613,86.73836752142613,86.73836752142613
3575,dt,{'LB': 1.0},Signal1,25,86.43108480756088,86.73836752142613,86.73836752142613,86.73836752142613
3576,dt,{'LB': 1.0},Signal1,26,86.34779991031431,86.73836752142613,86.73836752142613,86.73836752142613
3577,dt,{'LB': 1.0},Signal1,27,82.89625462472074,86.73836752142613,86.73836752142613,86.73836752142613
3578,dt,{'LB': 1.0},Signal1,28,85.70260243524423,86.73836752142613,86.73836752142613,86.73836752142613
3579,dt,{'LB': 1.0},Signal1,29,86.37851636245884,86.73836752142613,86.73836752142613,86.73836752142613
3580,dt,{'LB': 1.0},Signal1,30,86.65751771123503,86.73836752142613,86.73836752142613,86.73836752142613
